1684698374.897335575,0.152823,-0.0798171,0,0,0,-0.0807636,0.996733
1684698375.157283934,0.255448,-0.096558,0,0,0,-0.0807636,0.996733
1684698375.397619578,0.407198,-0.121313,0,0,0,-0.0807636,0.996733
1684698375.657379850,0.575296,-0.157623,0,0,0,-0.0706783,0.997499
1684698375.897681229,0.760466,-0.196644,0,0,0,-0.0517207,0.998662
1684698376.157678781,0.974131,-0.214246,0,0,0,-0.0293645,0.999569
1684698376.397723876,1.18296,-0.22129,0,0,0,-9.42314e-05,1
1684698376.657606834,1.38229,-0.224979,0,0,0,0.000180229,1
1684698376.897712236,1.61296,-0.222641,0,0,0,-0.00912631,0.999958
1684698377.157770057,1.82995,-0.228884,0,0,0,-0.0131977,0.999913
1684698377.397788869,2.05264,-0.223103,0,0,0,-0.0056364,0.999984
1684698377.658047373,2.22075,-0.197411,0,0,0,0.00541521,0.999985
1684698377.897842129,2.44621,-0.199589,0,0,0,0.00425189,0.999991
1684698378.159437468,2.64801,-0.213301,0,0,0,-0.0027281,0.999996
1684698378.398092847,2.82458,-0.209423,0,0,0,0.00135102,0.999999
1684698378.658138777,2.92785,-0.230484,0,0,0,-0.00357692,0.999994
1684698378.898015806,2.96677,-0.264312,0,0,0,-0.0163729,0.999866
1684698379.158242822,3.16094,-0.273729,0,0,0,-0.0166916,0.999861
1684698379.398220331,3.34933,-0.288908,0,0,0,-0.0250693,0.999686
1684698379.658396005,3.54501,-0.298249,0,0,0,-0.0246332,0.999697
1684698379.913563186,3.81982,-0.308509,0,0,0,-0.00883554,0.999961
1684698380.158407182,4.07692,-0.339876,0,0,0,-0.0123253,0.999924
1684698380.393749371,4.18392,-0.366661,0,0,0,-0.0241893,0.999707
1684698380.658409709,4.3881,-0.379731,0,0,0,-0.0110361,0.999939
1684698380.898388699,4.56297,-0.392503,0,0,0,-0.0140447,0.999901
1684698381.158451113,4.70029,-0.403015,0,0,0,-0.0255594,0.999673
1684698381.398448958,4.85502,-0.419473,0,0,0,-0.0233788,0.999727
1684698381.658477829,5.04072,-0.476605,0,0,0,-0.016072,0.999871
1684698381.913777755,5.30558,-0.445331,0,0,0,-0.00605767,0.999982
1684698382.158580984,5.42234,-0.456614,0,0,0,-0.0129625,0.999916
1684698382.398738300,5.53148,-0.472266,0,0,0,-0.0199415,0.999801
1684698382.658622332,5.74849,-0.513831,0,0,0,-0.0373841,0.999301
1684698382.898648607,5.92203,-0.496896,0,0,0,-0.0299226,0.999552
1684698383.158871047,6.10425,-0.499062,0,0,0,-0.025206,0.999682
1684698383.398749761,6.35839,-0.507767,0,0,0,-0.0132094,0.999913
1684698383.654112863,6.45322,-0.566226,0,0,0,-0.0289108,0.999582
1684698383.914378755,6.65683,-0.578444,0,0,0,0.00911192,0.999958
1684698384.158962132,6.85266,-0.591042,0,0,0,-0.00148887,0.999999
1684698384.398912283,7.07614,-0.590517,0,0,0,-0.00363077,0.999993
