1684434338.404555589,0.0175685,0.0854497,0,0,0,-0.018147,0.999835
1684434338.664607553,0.0512253,0.0842276,0,0,0,-0.018147,0.999835
1684434338.904693102,0.16893,0.0799535,0,0,0,-0.018147,0.999835
1684434339.159896116,0.35903,0.0730506,0,0,0,-0.018147,0.999835
1684434339.404669134,0.554605,0.0681903,0,0,0,-0.0187783,0.999824
1684434339.659802388,0.702451,0.0579575,0,0,0,-0.0184959,0.999829
1684434339.904664219,0.907018,0.0499473,0,0,0,-0.0191938,0.999816
1684434340.164744660,1.15283,0.0369505,0,0,0,-0.0219852,0.999758
1684434340.404618393,1.39968,0.0278303,0,0,0,-0.0209385,0.999781
1684434340.664831997,1.66398,0.00502574,0,0,0,-0.0251254,0.999684
1684434340.906299159,1.90098,-0.0159202,0,0,0,-0.0282652,0.9996
1684434341.164867648,2.10344,-0.0289999,0,0,0,-0.0282652,0.9996
1684434341.404780545,2.28843,-0.049375,0,0,0,-0.0321025,0.999485
1684434341.664738966,2.43487,-0.0735689,0,0,0,-0.0359393,0.999354
1684434341.901090256,2.57553,-0.0926056,0,0,0,-0.0383806,0.999263
1684434342.159736111,2.75302,-0.113302,0,0,0,-0.0425153,0.999096
1684434342.404725987,2.85423,-0.131453,0,0,0,-0.0464003,0.998923
1684434342.664543020,3.01426,-0.15396,0,0,0,-0.0437467,0.999043
1684434342.904617503,3.22312,-0.191701,0,0,0,-0.0493225,0.998783
1684434343.164776026,3.50784,-0.21658,0,0,0,-0.0231754,0.999731
1684434343.404785842,3.65823,-0.209066,0,0,0,0.00594622,0.999982
1684434343.659561223,3.80003,-0.213273,0,0,0,-0.000684746,1
1684434343.904734629,4.028,-0.222523,0,0,0,-0.00487273,0.999988
1684434344.164557805,4.23501,-0.211207,0,0,0,-0.0238948,0.999714
1684434344.404673727,4.37378,-0.276587,0,0,0,-0.160259,0.987075
1684434344.659677063,4.46773,-0.366021,0,0,0,-0.295929,0.95521
1684434344.904682656,4.62804,-0.508845,0,0,0,-0.426487,0.904494
1684434345.164757434,4.67651,-0.704233,0,0,0,-0.557995,0.829844
1684434345.405368565,4.65958,-0.918237,0,0,0,-0.666662,0.74536
1684434345.664552807,4.66511,-1.14472,0,0,0,-0.656453,0.754367
1684434345.899746575,4.67861,-1.38865,0,0,0,-0.650224,0.759743
1684434346.164702559,4.68961,-1.67219,0,0,0,-0.63804,0.770003
1684434346.404485594,4.68105,-1.8578,0,0,0,-0.609071,0.793115
1684434346.664684959,4.74131,-2.01275,0,0,0,-0.444964,0.895548
1684434346.904555955,4.73635,-2.14106,0,0,0,-0.353305,0.935508
1684434347.164489287,4.94206,-2.18732,0,0,0,-0.185034,0.982732
1684434347.404561332,5.14896,-2.183,0,0,0,-0.0389089,0.999243
1684434347.659593529,5.29883,-2.26409,0,0,0,0.0312635,0.999511
1684434347.904810387,5.45962,-2.19047,0,0,0,0.101173,0.994869
1684434348.159868009,5.67909,-2.11209,0,0,0,0.250892,0.968015
1684434348.404478599,5.83712,-1.95414,0,0,0,0.361835,0.932242
1684434348.646444211,5.92891,-1.75362,0,0,0,0.441475,0.897274
1684434348.904569857,6.00845,-1.51899,0,0,0,0.557485,0.830187
1684434349.164542127,6.04041,-1.295,0,0,0,0.658335,0.752725
1684434349.404487262,5.99165,-1.09131,0,0,0,0.726503,0.687163
1684434349.664560566,5.94049,-0.857303,0,0,0,0.781437,0.623984
1684434349.900352959,5.8644,-0.649898,0,0,0,0.818681,0.574249
1684434350.164465895,5.7131,-0.440371,0,0,0,0.831009,0.556258
1684434350.404619486,5.5883,-0.233199,0,0,0,0.823493,0.567326
1684434350.664405904,5.45042,-0.0280784,0,0,0,0.824811,0.565408
1684434350.904518829,5.37838,0.13446,0,0,0,0.812113,0.5835
1684434351.164382911,5.26085,0.322393,0,0,0,0.815561,0.578672
1684434351.404477482,5.12431,0.456433,0,0,0,0.841524,0.54022
1684434351.664426598,5.082,0.593122,0,0,0,0.870493,0.49218
1684434351.904563317,5.00624,0.707172,0,0,0,0.899571,0.436774
1684434352.164451914,4.84462,0.87049,0,0,0,0.941745,0.336327
1684434352.404670332,4.69957,0.915885,0,0,0,0.971602,0.236621
1684434352.664284785,4.55287,0.965663,0,0,0,0.988614,0.150473
1684434352.904729791,4.40551,0.989558,0,0,0,0.996154,0.0876172
1684434353.164761771,4.14339,1.00583,0,0,0,0.999492,-0.0318834
1684434353.404562770,3.99084,0.967538,0,0,0,0.998395,-0.0566429
1684434353.664456622,3.85491,0.889033,0,0,0,0.999996,0.00265683
1684434353.904368525,3.63617,0.840148,0,0,0,0.999923,0.0124285
1684434354.164453187,3.39814,0.846066,0,0,0,0.999923,0.0124285
1684434354.404485474,3.24229,0.831346,0,0,0,0.999509,0.0313279
1684434354.664619300,3.02484,0.714907,0,0,0,0.999941,-0.0108376
1684434354.900344108,2.84271,0.726022,0,0,0,0.999965,-0.00839473
1684434355.164437808,2.62112,0.751785,0,0,0,1,0.000679168
1684434355.399350669,2.41174,0.762293,0,0,0,0.999988,0.00484776
1684434355.664514196,2.19681,0.787113,0,0,0,0.999923,0.0124091
1684434355.904607831,1.94824,0.793284,0,0,0,0.999923,0.0124091
1684434356.164465455,1.78519,0.817946,0,0,0,0.999823,0.0188067
1684434356.404490849,1.65855,0.843652,0,0,0,0.999704,0.0243312
1684434356.664376434,1.55102,0.861256,0,0,0,0.999563,0.0295643
1684434356.904312848,1.36394,0.880028,0,0,0,0.99951,0.0313085
1684434357.164310225,1.15666,0.907705,0,0,0,0.999332,0.0365405
1684434357.404345912,1.01776,0.941445,0,0,0,0.999014,0.0443865
