0.0,0,0,0,0,0,0,1
0.0,0,0,0,0,0,0,1
1684346548.21870620,-0.391127,0.0165811,0,0,0,-0.10451,0.994524
1684346548.522709704,-0.391127,0.0165811,0,0,0,-0.10451,0.994524
1684346549.6645897,-0.384615,0.0151972,0,0,0,-0.10451,0.994524
1684346549.511957818,-0.192205,-0.0256933,0,0,0,-0.10451,0.994524
1684346550.7086098,0.180586,-0.0806053,0,0,0,-0.0726064,0.997361
1684346550.506860399,0.488976,-0.126094,0,0,0,-0.0894559,0.995991
1684346551.6724606,0.968487,-0.317177,0,0,0,-0.157852,0.987463
1684346551.521973105,1.48238,-0.475469,0,0,0,-0.195174,0.980769
1684346552.6808140,1.8243,-0.763453,0,0,0,-0.259177,0.96583
1684346552.506741726,2.17633,-0.886001,0,0,0,-0.228459,0.973554
1684346553.6942089,2.41309,-1.05773,0,0,0,-0.230458,0.973082
1684346553.502282902,2.58837,-1.36009,0,0,0,-0.299661,0.954046
1684346554.6799232,2.93078,-1.65997,0,0,0,-0.321578,0.946883
1684346554.521778597,3.21803,-1.87412,0,0,0,-0.329358,0.944205
1684346555.6854568,3.54321,-2.16893,0,0,0,-0.345065,0.938579
1684346555.522275343,3.7639,-2.3066,0,0,0,-0.509542,0.860446
1684346556.7441910,3.64832,-2.79806,0,0,0,-0.784684,0.619896
1684346556.521629675,3.49309,-3.26185,0,0,0,-0.791592,0.61105
1684346557.6737951,3.34137,-3.65415,0,0,0,-0.849898,0.526947
1684346557.506807612,3.22458,-3.8728,0,0,0,-0.81476,0.579799
1684346558.6725219,3.12748,-4.12773,0,0,0,-0.646101,0.763252
1684346558.502007793,3.34452,-4.35306,0,0,0,-0.444592,0.895733
1684346559.8611098,3.54911,-4.65643,0,0,0,-0.25981,0.96566
1684346559.508038604,3.95428,-4.6925,0,0,0,-0.0450899,0.998983
1684346560.7514757,4.35646,-4.52868,0,0,0,0.164246,0.986419
1684346560.506696453,4.71557,-4.26774,0,0,0,0.428796,0.903401
1684346561.6708923,4.87097,-3.74155,0,0,0,0.474512,0.880249
1684346561.506790897,4.8852,-3.13278,0,0,0,0.662468,0.74909
1684346562.6716612,5.30598,-2.89816,0,0,0,0.716292,0.697801
1684346562.506838701,4.95016,-2.5398,0,0,0,0.879906,0.475148
1684346563.6784717,4.46627,-2.35239,0,0,0,0.983332,0.181819
1684346563.522631263,4.05768,-2.18389,0,0,0,0.980098,0.198514
1684346564.22063470,3.64607,-2.03485,0,0,0,0.95346,0.30152
1684346564.506869019,3.26964,-1.8396,0,0,0,0.946867,0.321625
1684346565.6950005,2.8644,-1.76445,0,0,0,0.960241,0.279172
1684346565.506784051,2.63826,-1.71581,0,0,0,0.9609,0.276897
1684346566.6658598,2.57984,-1.27859,0,0,0,0.912377,0.409351
1684346566.507346978,2.27407,-0.994165,0,0,0,0.918201,0.396114
1684346567.6657864,2.15284,-0.745477,0,0,0,0.906961,0.421214
1684346567.507537044,1.97317,-0.490946,0,0,0,0.901806,0.432141
1684346568.7087173,1.71411,-0.271012,0,0,0,0.905956,0.423372
1684346568.522215725,1.48352,0.133394,0,0,0,0.827352,0.561684
1684346569.6670994,1.41623,0.323364,0,0,0,0.756708,0.653753
1684346569.506735389,1.34253,0.552301,0,0,0,0.709215,0.704992
1684346570.7517392,1.39089,1.04204,0,0,0,0.62047,0.784231
1684346570.506753961,1.47063,1.53186,0,0,0,0.606417,0.795146
1684346571.6676564,1.67553,1.9083,0,0,0,0.646837,0.762628
1684346571.506683059,1.63293,2.22234,0,0,0,0.829577,0.558393
1684346572.6708055,1.23528,2.327,0,0,0,0.968914,0.247398
1684346572.506616314,0.826824,2.36722,0,0,0,0.999441,0.0334282
1684346573.6793127,0.534529,2.0008,0,0,0,0.954965,-0.296717
1684346573.521740700,0.354636,1.71899,0,0,0,0.927636,-0.373486
1684346574.6885226,0.204746,1.34492,0,0,0,-0.814064,0.580775
1684346574.506633549,-0.105763,1.03748,0,0,0,-0.810833,0.585278
1684346575.6880648,-0.112336,0.684686,0,0,0,-0.614074,0.789248
1684346575.521965099,-0.109745,0.367353,0,0,0,-0.441352,0.897334
1684346576.6643987,0.364703,0.189511,0,-0,0,-0.245117,0.969494
1684346576.506720020,0.445497,-0.161412,0,-0,0,-0.328347,0.944557
1684346577.1839851,0.823415,-0.0797269,0,-0,0,-0.225456,0.974253
1684346577.506813165,1.14094,-0.326355,0,-0,0,-0.289186,0.957273
1684346578.6737962,1.17346,-0.266729,0,-0,0,-0.26752,0.963552
1684346578.501632987,1.06163,-0.258572,0,-0,0,-0.311664,0.950192
1684346579.6525027,1.03054,-0.229974,0,-0,0,-0.313982,0.949429
1684346579.506629332,1.03054,-0.229974,0,-0,0,-0.313982,0.949429
1684346580.6563155,1.03054,-0.229974,0,-0,0,-0.313982,0.949429
1684346580.506505927,1.03054,-0.229974,0,-0,0,-0.313982,0.949429
1684346581.6577290,1.03054,-0.229974,0,-0,0,-0.313982,0.949429
1684346581.506553010,1.03054,-0.229974,0,-0,0,-0.313982,0.949429
